-0.0776847,0.03109342,-0.06710492,-0.08113698,-0.13869178,0.16044544,-0.009188791,-0.19516788,-0.01410441,-0.027801303,0.03506474,0.21060368,0.012041035,0.22065407,0.048682373,0.16515592,0.035490226,0.1984247,0.060315218,0.22405641,0.48978004,0.2884238,0.54831564,0.5205781,0.49717066,0.5689291,0.8302,0.730623,0.65643597,0.39832407,0.8868182,0.4189649,0.48812404,0.53980505,0.540454,1.0069212,0.57582045,0.56517786,0.29324928,0.503179,0.63601923,0.57684517,0.22794122,0.3923716,0.26794052,0.37468266,0.25613955,0.3529488,0.04731666,0.08905975,0.21677145,0.13421051,0.07047648,0.13640733,-0.009742665,0.018839741,-0.004445923,0.08787941,0.27098128,0.036457,0.08906716,0.02963189,0.12893493,0.028560858,-0.18073529,0.114829585,0.2917116,0.29041374,0.28710148,0.20536603,0.25090167,0.2755188,0.09253683,0.33439472,0.2328994,0.45304495,0.44850048,0.826651,0.7315161,0.9002428,0.93474954,1.0327404,1.1244036,0.8560331,1.0135913,0.7623144,0.818819,0.64283013,0.779909,0.77381736,0.5649149,0.21039073,0.088655114,-0.18796127,-0.07894448,-0.23998094,-0.6632901,-0.6628238,-0.9488821,-0.7964425,-0.9243846,-0.9703216,-0.9595602,-1.0697578,-0.91828823,-1.0317128,-0.8810946,-0.85415065,-0.56559294,-0.59713495,-0.75815713,-0.31632563,-0.31053755,-0.19424927,-0.27849412,-0.17272231,-0.42569494,-0.3009564,-0.2977988,-0.26726642,-0.21858087,-0.2024132,-0.4059485,-0.59133595,-0.23312044,-0.56911606,-0.2847352,-0.32268292,-0.40749294,-0.36634126,-0.4759575,-0.81759685,-1.0269862,-0.98959965,-0.92202294,-0.927788,-1.1036687,-0.87310356,-0.96136636,-1.227065,-1.0446625,-1.3210725,-1.1700531,-1.1094158,-1.111151,-1.3254309,-1.2964867,-1.4735659,-1.2631302,-1.0290929,-1.1599102,-1.0868248,-1.1474916,-1.1453118,-1.0363786,-0.85325843,-0.84139985,-0.9247395,-0.77418196,-0.7800551,-0.6366711,-0.5254262,-0.77072877,-0.4481586,-0.4455384,-0.19055428,-0.53673255,-0.17426746,-0.3932091,0.017633142,-0.27056968,-0.07188182,-0.3356045,-0.13004489,0.17953885,-0.15244342,-0.2227064,-0.046797805,-0.07195785,-0.029729625,-0.02010703,-0.117625654,0.09669707,0.07014262,0.23689185,0.16047572,0
0.13815796,0.17866623,-0.08218107,0.034506876,0.38295326,0.22346905,0.060851283,0.15783095,0.022933407,0.04327986,-0.10080575,0.16699646,-0.059701536,0.175939,0.0547332,0.04775298,0.30770567,0.45221695,0.24121296,0.3914981,0.2938591,0.34772512,0.40061074,0.29922923,0.5816355,0.7319667,0.5451179,0.59838057,0.8328377,0.5422975,0.81708235,0.81961274,0.6063376,0.75620073,0.92706096,0.7487436,0.7843948,0.58904845,0.78272396,0.70471114,0.7113535,0.54632545,0.7040084,0.30441546,0.13604824,0.23161353,0.38362786,0.44175357,0.20421724,0.017887095,0.11541177,0.2566927,0.31142163,0.04625113,-0.018093064,-0.007879281,-0.0026119438,0.018512117,0.35040766,0.061496723,0.09421186,-0.08758306,-0.06282604,-0.07737573,0.017937055,0.21046802,0.07135174,0.12286571,-0.079295546,0.23295586,0.20352817,0.37232283,0.36673224,0.31024858,0.34694552,0.45464706,0.50091845,0.83621436,0.8175584,1.0386928,1.003669,0.8262771,1.1378373,1.2288791,1.247272,0.79324126,0.7743708,0.970273,0.7559963,0.5467156,0.65473425,0.33659282,0.18305498,-0.07535834,-0.5234019,-0.53351855,-0.42713892,-0.78839695,-0.87049633,-1.0114423,-1.0767871,-1.0869615,-1.0122715,-0.8722993,-0.9160503,-0.84092754,-1.0402206,-0.94116104,-0.89167035,-0.5048373,-0.3479683,-0.35116804,-0.41409189,-0.31709015,-0.05761735,-0.3881671,-0.4113353,-0.04814754,-0.1099872,-0.20554024,-0.13871484,-0.066060334,-0.3965328,-0.15057504,-0.2767844,-0.44625717,-0.32895005,-0.541912,-0.551838,-0.3149985,-0.6324137,-0.7656034,-0.68512744,-0.9358705,-0.84097505,-0.9729631,-0.95026344,-1.1057742,-1.0519964,-1.156977,-1.3326876,-1.3555846,-1.3040385,-1.2801788,-1.2356879,-1.4726826,-1.284594,-1.1171702,-1.3692136,-1.2069092,-1.3555055,-1.1025715,-1.4496216,-0.8923619,-1.1192282,-1.1120406,-0.7287007,-0.7075453,-0.7210321,-0.52017725,-0.72194266,-0.5213286,-0.5828503,-0.5229713,-0.447254,-0.4863048,-0.36088938,-0.31077778,-0.35909277,-0.316612,-0.15844978,-0.36011252,0.08655574,-0.02129228,-0.22547685,-0.23632057,0.17539231,-0.14751583,0.010509009,-0.059098653,-0.056765437,-0.1171484,-0.16691025,0.13448821,0.030223636,-0.09914953,0
-0.25829566,0.18235727,-0.07544645,0.048487928,-0.00020142937,0.19761705,0.09999383,0.11603203,0.030414652,0.086210296,0.02360228,0.21254306,0.16465226,0.16614048,-0.1725542,0.17281349,0.17518735,0.13557766,0.41006017,0.47802186,0.40764463,0.30496293,0.4620644,0.50950634,0.5128878,0.6606175,0.61510396,0.6324295,0.63750607,0.68181616,0.6294589,0.7645425,0.4775189,0.68586993,0.49677205,0.677988,0.76341355,0.60907006,0.38938534,0.5981465,0.54687023,0.33148837,0.5478708,0.2575493,0.29188865,0.20097487,-0.0027069813,0.23635927,0.28584164,0.25877267,0.30818304,0.06339463,0.19857983,0.20248038,0.052218348,0.033850964,-0.045385946,-0.0047012125,0.05232478,0.14496517,0.011230401,-0.06200449,-0.1120186,-0.15047441,0.057569906,0.13783059,0.04035644,-0.024799887,-0.06357302,0.22412151,0.026528694,0.16848019,0.27704966,0.50574476,0.4064767,0.60194325,0.619568,0.80763644,0.5464377,0.6753142,0.86811316,1.0733299,1.0911918,0.90515673,1.1318535,0.90388316,0.9953225,0.96726286,0.8209446,0.667543,0.4628988,0.057133082,0.031162687,0.016949886,-0.4014919,-0.22702157,-0.44450766,-0.6820353,-0.6369967,-1.0574113,-0.6852249,-0.73305565,-0.86614436,-1.1980329,-0.90316486,-1.024375,-0.5170351,-0.7521683,-0.5706056,-0.5476829,-0.5071433,-0.3572393,-0.22335148,-0.33449882,-0.15361898,-0.24683766,-0.23867604,-0.07583958,-0.1173757,-0.29819745,-0.3013361,-0.44857004,-0.38187352,-0.17791934,-0.28898653,-0.38802925,-0.40605378,-0.4580251,-0.46900213,-0.4963829,-0.56715953,-0.63192797,-0.6144488,-0.7034491,-0.8076431,-0.9284254,-0.9838937,-0.9363477,-0.9853394,-0.9425527,-1.073958,-1.2835042,-1.2681222,-0.9193224,-1.2477427,-1.4744025,-1.2561333,-1.0965291,-1.2899771,-1.3196461,-1.3026631,-1.1265963,-1.1791706,-1.048116,-0.89546,-0.88736236,-0.79347956,-0.7821642,-0.7220673,-0.72171885,-0.47639945,-0.55307966,-0.4115784,-0.24904639,-0.38410926,-0.5316435,-0.13967748,-0.2688788,-0.27305427,-0.1590405,-0.15983859,-0.24808803,0.028339684,-0.3707375,0.05285616,-0.3313662,0.075870745,-0.008841509,-0.29811668,-0.1203862,-0.06686911,-0.023862038,-0.08616394,-0.117843494,-0.19958955,0.13007462,0
0.013155728,-0.07490207,-0.08305844,0.09947134,-0.2495099,0.027653653,-0.09280202,-0.084061064,0.0928282,0.0878644,-0.2753984,0.09117464,0.2642959,-0.056426074,-0.001684552,0.2942685,0.14882204,0.22834507,0.2333384,0.26944676,0.49436498,0.64477044,0.43240216,0.35884747,0.44431365,0.5591616,0.5729937,0.47219393,0.66559786,0.61196077,0.883692,0.56498253,0.54719377,0.6285487,0.8393984,0.70655197,0.49805117,0.46212336,0.61517745,0.7156167,0.3675112,0.4338305,0.48611432,0.32071644,0.6606278,0.084336,0.08914652,0.37947905,0.37652382,-0.047518384,0.2383598,0.17309368,0.12887776,0.10763236,-0.14990282,0.13011009,0.12486874,0.17200217,0.3252393,-0.01386839,0.26598087,-0.14059761,0.29157197,0.10083351,0.27700588,0.07540236,0.08442941,0.056779914,0.22765912,0.07571069,0.06016169,0.11771846,0.17282459,0.33613214,0.41078722,0.528869,0.59845346,0.44704565,0.837362,0.8782544,0.86520064,0.9879512,1.0126709,0.7367845,0.93688947,0.9915379,0.866647,0.8385116,0.69606113,0.5561029,0.38608187,0.16465443,0.22354648,0.004139293,-0.28548127,-0.36812952,-0.52464855,-0.5568233,-1.0510174,-0.8839486,-0.75962806,-1.0851874,-1.0697026,-0.85275716,-1.0344671,-0.7479701,-0.54648554,-0.7000563,-0.39334878,-0.7745823,-0.32539782,-0.48011068,-0.31227735,-0.2187264,-0.18668143,-0.39831743,-0.3296687,-0.31805858,-0.19076124,-0.43920684,-0.11650056,-0.20415421,-0.4125999,-0.44371375,-0.42159894,-0.4124624,-0.38011453,-0.60724044,-0.43671182,-0.39600262,-0.55521804,-0.7561046,-0.872772,-0.7083243,-0.557792,-0.7005864,-1.0289996,-1.0999933,-1.1463823,-1.1065423,-1.3658671,-0.94120723,-1.248201,-1.3381373,-1.2203528,-1.0442431,-1.4736528,-1.3095257,-1.1796293,-1.2979062,-1.1337005,-1.3016448,-1.2631068,-1.0557082,-1.0809778,-0.88887334,-0.93221647,-1.0162026,-0.6061856,-0.74197006,-0.87324095,-0.64944875,-0.49644753,-0.58001024,-0.38730162,-0.57205063,-0.13410392,-0.117843404,-0.37024322,-0.19532615,-0.13696721,-0.17335671,-0.1625464,-0.19695807,-0.17329186,-0.17937261,-0.19307084,0.12073966,0.120000616,0.13879931,-0.0073856395,-0.14052303,-0.0030051135,-0.055995964,0.026603945,0.12281815,0
0.10525869,0.059145257,0.05408609,0.050779726,-0.08676147,0.03623769,0.056868237,0.19962329,-0.2746144,-0.08623058,-0.09621261,-0.19247021,0.23162328,0.05205312,-0.078274295,0.3169033,0.29836324,0.37229884,0.18324536,0.33652928,0.21873106,0.53009206,0.3278423,0.5458674,0.23283494,0.7681888,0.7692784,0.81915057,0.6861312,0.7152691,0.61660194,0.7696936,0.8166991,0.6771624,0.7104352,0.40794152,0.6615551,0.6040918,0.58509445,0.49605557,0.7140096,0.45366818,0.42154223,0.56786156,0.28086728,0.2790585,0.3550169,0.23981975,0.44525704,0.22060648,0.3014276,0.21414207,0.29394877,0.20816901,0.2241096,-0.18044446,0.05305903,0.06290956,-0.0644571,0.28719068,0.17294969,0.101327084,0.14964269,0.10194266,0.10815379,0.11221077,0.100642085,0.13230783,0.19123287,0.12553248,0.2030258,0.13995923,0.23941118,0.25016034,0.4369737,0.48811316,0.61890006,0.7618432,0.6731059,1.1035124,0.914991,1.1769534,0.88636696,0.83510435,0.680209,1.0881621,0.9454499,0.51400363,0.79896516,0.5902899,0.43777934,-0.027054602,0.15595558,0.05700327,-0.23736809,-0.41372722,-0.6010033,-0.62401843,-0.803007,-0.9797751,-1.1641507,-1.123044,-0.740286,-0.9669779,-0.8653422,-0.98705584,-0.8141472,-0.7699104,-0.8298004,-0.7931161,-0.39812782,-0.29127166,-0.45257172,-0.19270593,-0.4497417,-0.38568377,-0.2890169,-0.3803685,-0.37817147,-0.49729624,-0.27169833,-0.22663233,-0.4116713,-0.07964263,-0.47338042,-0.25466946,-0.77760047,-0.76194847,-0.55514175,-0.49695155,-0.8671751,-0.5710214,-0.7401563,-0.81727475,-0.79125005,-0.7483337,-1.115431,-1.0682381,-1.1981893,-1.2131202,-1.3787384,-1.2107011,-1.3444126,-1.3173896,-1.2294493,-1.4729657,-1.266794,-1.2980918,-1.2430309,-1.2078758,-1.2681645,-1.1182662,-1.135179,-1.1834577,-0.9289113,-0.9923366,-0.84902483,-0.84216195,-0.9786705,-0.97340477,-0.53216463,-0.6564789,-0.58905137,-0.39546943,-0.41287893,-0.2089983,-0.26852593,-0.3573452,-0.32388294,-0.4253447,-0.08388961,-0.011518717,-0.10064813,-0.18958597,-0.031204442,-0.19813652,-0.12355356,0.022719925,-0.07984505,-0.10389336,0.030319963,0.0771456,-0.04492803,0.19870079,0.024883669,0.117153235,0
0.20554604,0.0012069258,-0.10887455,-0.09420108,0.043231674,-0.070899695,-0.0018988423,-0.047382105,-0.0076372316,-0.056606837,0.28161374,-0.047513098,0.043774504,0.3925441,-0.046214722,0.20434226,0.21656787,0.3503616,0.4508637,0.44639492,0.4811885,0.55162007,0.47799382,0.4605216,0.76902694,0.4131726,0.4650281,0.69476426,0.7860171,0.74977636,0.82043934,0.5915444,0.8076185,0.3790835,0.6114425,0.83720565,0.6565724,0.7658741,0.47649866,0.6034687,0.18579204,0.60351145,0.50886905,0.039115388,0.19554466,0.40557498,0.13265087,0.5798892,0.19212656,0.18870828,-0.06852593,0.11590729,0.043122903,0.026864816,-0.12251984,-0.0668195,0.20274863,0.06594806,0.029178608,0.1510145,0.2753002,0.008908921,0.1099272,-0.0073734988,-0.16316883,-0.12579373,-0.26670554,-0.33076295,0.07970323,0.29255423,0.38033473,0.49593946,0.42685524,0.644697,0.48801795,0.75269246,0.57212675,0.80966675,0.49749166,0.9402034,0.9636657,1.1832229,1.072624,1.0182385,1.1439155,1.0823294,0.8061493,0.92430425,0.8175398,0.7980191,0.5625082,0.48374975,0.47705528,-0.038150445,-0.3337932,-0.5522834,-0.52877116,-0.6651176,-0.79484534,-1.040331,-0.82365245,-1.0278041,-1.0627124,-0.9235843,-0.9393844,-1.1649467,-0.9246683,-0.56316507,-0.6457927,-0.6627631,-0.577289,-0.44935748,-0.43838665,-0.57574356,0.041935563,-0.31185988,-0.19575232,-0.24174543,-0.32459942,0.025245104,-0.20474806,-0.42064497,-0.27531585,-0.21775956,-0.27222672,-0.5632322,-0.48624924,-0.49746147,-0.5383969,-0.5852449,-0.8654458,-0.79001135,-0.95919675,-0.9543369,-1.0148363,-0.99108064,-1.0249193,-0.8807719,-1.1945617,-1.3093492,-1.1553305,-1.1421187,-1.4672433,-1.4544498,-1.2906226,-1.2726452,-1.4716675,-1.1695777,-1.1940724,-1.0812405,-1.3871362,-0.92681384,-1.2266424,-1.1205008,-1.1386343,-1.0531244,-1.1193509,-1.033606,-0.9423552,-0.5344546,-1.1463721,-0.6310898,-0.80386674,-0.4569963,-0.43862596,-0.36092928,-0.3296033,-0.28710696,-0.26770663,-0.46298227,-0.5674967,-0.20514737,-0.34156877,-0.11262469,-0.18582408,-0.1929345,-0.23908868,-0.0423123,-0.008719404,0.19232117,-0.06322003,0.037002172,0.03436021,-0.13749342,0.07623824,-0.057398856,0
-0.08833461,-0.037644245,0.1410712,-0.24304765,0.07286,-0.07801359,-0.14249322,-0.04127161,0.09265771,0.05848335,0.24966006,0.051282518,0.022913944,0.12114207,-0.059175435,0.2896932,0.10188147,0.34511974,0.25279436,0.40705493,0.38865313,0.2695079,0.48114532,0.23518746,0.64506984,0.44768155,0.5213578,0.48993018,0.6809916,0.2787096,0.6989681,0.5590572,0.68904626,0.98863983,0.6750837,0.65778273,0.77411413,0.61979836,0.49455455,0.72221947,0.3911572,0.5585534,0.654539,0.40068913,0.4516136,0.425337,0.026174469,0.25355226,0.047782913,0.3119244,0.038487006,0.10741004,-0.027729241,0.16376483,-0.09020184,0.08812516,-0.14983107,-0.07289195,-0.054946993,-0.07866693,0.15042886,0.10356107,0.3186973,0.041370925,0.076983504,0.019626949,0.36841,-0.08678908,0.32624084,0.25040075,0.13385336,0.23484227,0.43241426,0.3975622,0.53049064,0.59854066,0.39439854,0.73551136,0.81435186,0.6567982,0.75806534,0.65344304,1.0132028,0.60743266,1.0501249,0.9945974,0.788683,0.752235,0.35436428,0.5449885,0.5293629,0.08801242,-0.08695144,-0.02449916,-0.33001065,-0.4386462,-0.5148548,-0.7424168,-0.70354515,-1.0394889,-1.0901294,-0.8570915,-1.2243474,-0.9349864,-0.95900184,-0.987731,-1.07097,-0.66723365,-0.73241526,-0.61108065,-0.8004032,-0.39781168,-0.27707505,-0.13788815,-0.45114133,-0.3492664,-0.2007921,-0.14041494,-0.37743717,-0.46975127,-0.23693022,-0.23108247,-0.103927724,-0.2215427,-0.35220027,-0.44051778,-0.43478084,-0.61739874,-0.4531463,-0.44006878,-0.64641374,-0.7821958,-0.37708393,-0.54624707,-0.87702894,-0.86404717,-1.1517158,-1.1161896,-1.1909701,-0.95952904,-1.2397313,-1.0318928,-1.4741858,-1.3793284,-1.2507213,-1.0883582,-1.1780461,-1.2083205,-1.1827936,-1.0832206,-1.2372613,-1.1342843,-1.216246,-1.2365265,-1.1897663,-0.9307606,-1.0384729,-0.84912646,-0.8411085,-0.9140827,-0.7238035,-0.49299237,-0.6446095,-0.35772437,-0.5051681,-0.5937535,-0.38115516,-0.23811977,-0.023143083,-0.26435307,-0.37838975,-0.13967595,-0.12903191,-0.26668504,-0.22898844,-0.00051916717,0.07830454,-0.032869264,0.13090687,-0.22248456,0.029692423,0.07359687,0.18253516,-0.09324719,0.116214834,-0.16312195,0
0.1454706,-0.0389136,-0.23488182,-0.07615115,0.13295361,-0.23687224,0.117668614,-0.30549863,0.027261099,0.23688585,-0.058955126,0.18062714,-0.10949238,0.09541394,0.3849947,0.062763266,0.19426732,0.094343364,0.44058955,0.396305,0.3053331,0.49074966,0.5081288,0.49883112,0.5164638,0.6351174,0.665537,0.48220733,0.58021724,0.7324411,0.67517465,0.7657645,0.7776792,0.7009563,0.5962216,0.37395632,0.63128704,0.4432405,0.5128132,0.37013054,0.46829972,0.70834845,0.38192686,0.2602754,0.33028665,0.29222864,0.25284424,0.59993124,0.23934884,0.014744428,0.3363613,0.21832512,-0.048193615,0.108800806,-0.08933461,0.22159353,0.103636414,-0.053939715,0.14286247,-0.13956752,0.19474268,-0.07234623,0.21412833,0.13864377,0.0107441135,0.049418855,0.057775296,-0.01131782,0.13636102,0.16977212,0.3078138,0.20446648,0.4593796,0.58756804,0.6968423,0.6065241,0.69837093,0.5016598,0.7366505,0.8833445,1.1215564,1.1413404,0.70923036,0.62952065,0.8935276,0.7990561,1.1728027,0.70572853,0.46396172,0.7427158,0.3770125,0.2810812,0.13152902,-0.051665146,-0.08231209,-0.45626825,-0.61392355,-0.3827798,-0.7590088,-1.0957694,-0.79708934,-0.73028153,-0.98237425,-0.85881186,-0.93894285,-1.1623245,-1.1323445,-0.5778708,-0.90581715,-0.36582592,-0.4364632,-0.7636854,-0.4069681,-0.23210682,-0.30616754,-0.31925416,-0.14243606,-0.09435096,-0.08765711,-0.31903994,-0.28790995,-0.15157558,-0.32326764,-0.27024418,-0.21915832,-0.1817319,-0.30482066,-0.7076448,-0.27108634,-0.5484679,-0.83143103,-0.44542783,-0.54281914,-0.6945063,-0.8287668,-0.6263317,-0.9784903,-1.3156526,-1.2123568,-1.0744562,-1.0868556,-0.9032552,-1.3223151,-1.1417986,-1.4735607,-1.3413204,-1.3720907,-1.0361791,-1.4091902,-1.1594226,-1.0286672,-0.9505643,-1.0305685,-0.86884266,-0.965299,-1.0076191,-0.9514044,-0.6047258,-0.6597356,-0.5783277,-0.5270678,-0.6382013,-0.7168985,-0.5640214,-0.19069907,-0.49349025,-0.4166998,-0.4497581,-0.267995,-0.16409016,-0.27889052,0.041608356,0.04463124,-0.13300818,-0.058158748,-0.29770115,-0.11357,0.10354667,-0.2076837,0.3139351,0.109296225,-0.32993802,0.08207996,0.09321241,-0.22818638,0.01820146,0
-0.1289403,-0.12330942,0.056788795,0.42197096,0.055902887,-0.11339241,-0.06593206,-0.31778932,0.023282947,0.43809545,0.10993563,-0.050554655,0.28070378,0.17125404,-0.008680754,-0.030951368,0.118022576,0.15388176,0.36865902,0.27074453,0.6050435,0.7116078,0.6417764,0.5379542,0.5199946,0.41227922,0.76673716,0.7137261,0.53917444,0.5291295,0.7658368,0.8134931,0.8647232,0.74414545,0.8876186,0.8082481,0.65130824,0.56043786,0.4146226,0.5310216,0.3935872,0.27250856,0.34246454,0.50579125,0.15767868,0.5664506,0.6914234,0.15700185,0.113069385,0.07195433,0.2101181,0.1627234,-0.089440905,0.1801818,0.07520474,0.027220847,0.055103377,0.26938662,0.25576374,-0.051958025,-0.21287932,0.14507209,0.12410615,0.14325118,0.006580401,0.051357243,-0.13415658,0.10996969,0.14988896,0.16477646,0.30552906,0.3437277,0.51682943,0.42341948,0.626318,0.447792,0.69520646,0.6223337,0.62278897,0.71601945,0.7627074,0.9129549,0.75609505,1.0022105,0.87198997,0.8159749,0.8871461,0.62062263,0.77399164,0.57091564,0.5277035,0.39782444,-0.056519896,-0.09043031,-0.51194096,-0.109670326,-0.55348235,-0.6631383,-1.1019467,-0.9487867,-1.0045109,-0.936551,-1.0642269,-1.0661851,-0.9780587,-1.1146169,-0.96259356,-0.72756433,-0.725143,-0.5366966,-0.452177,-0.460151,-0.3327833,-0.1382313,-0.24995841,-0.47478297,-0.16377424,-0.21531603,-0.1257241,-0.009585107,-0.18866676,-0.43205193,-0.34313175,-0.27487168,-0.38082734,-0.1667608,-0.36336264,-0.43203053,-0.52665776,-0.6128867,-0.6424696,-0.5517928,-0.7172686,-0.6835922,-0.9273113,-0.97612804,-0.949032,-1.1170235,-1.15779,-1.092952,-1.0394757,-1.4254893,-1.4599141,-1.2349604,-1.3626889,-1.2675762,-1.3748634,-1.4249213,-0.920703,-1.3226929,-1.1329435,-1.4722464,-1.3757572,-1.0297801,-1.1104584,-1.0267978,-1.0302616,-0.7636278,-0.63615465,-0.6346536,-0.7589808,-0.5693432,-0.5568781,-0.5978256,-0.289115,-0.52934974,-0.9237229,-0.18803576,-0.5455739,-0.047501832,0.175586,-0.18240005,-0.22206391,-0.2636083,0.13886875,-0.3577551,0.10070354,0.07038978,-0.2458466,-0.007222097,0.064264186,-0.16973005,-0.0319686,-0.040343042,0.118530594,0.17279947,0
-0.014487121,-0.11852778,0.033609487,0.19619337,0.044222534,-0.10337168,0.014481626,0.020789579,0.17081425,-0.011477179,0.07099383,0.101000436,0.2522492,0.18776058,0.20082557,0.08865648,0.03456952,0.21695247,0.37849605,0.31664237,0.21919486,0.24046274,0.48112535,0.048657667,0.5060941,0.47477096,0.45148987,0.72039604,0.59827226,0.8401288,0.55643994,0.3747726,0.5040743,0.65452915,0.6668103,0.6680261,0.6103164,0.70613813,0.4550756,0.48515898,0.43606287,0.28921095,0.15382007,0.32238004,0.4073478,0.24834462,0.41467994,0.2702965,0.14144535,-0.03807227,0.07061267,0.19038425,0.09963095,-0.14386374,-0.34610948,0.18604793,0.111330055,0.054016434,-0.039645925,0.017167533,0.093673475,-0.16327186,0.033979237,0.013838582,-0.022241067,0.09167087,0.061290905,0.050385457,0.051009215,0.15840846,-0.10144802,0.214847,0.37174538,0.28723264,0.2419185,0.56130034,0.47002256,0.48910522,0.6857766,0.94080865,0.9790623,0.7439452,0.77262974,0.87561685,0.9698199,0.9277153,0.94852555,0.7068229,0.73475397,0.5918586,0.40795162,0.236846,-0.048356567,-0.09752473,-0.22693233,-0.36458465,-0.56784904,-0.5661958,-0.5692239,-0.83358073,-0.7263701,-0.82276285,-0.99549776,-0.92078257,-1.0599641,-0.8674176,-0.622476,-0.774214,-0.51564837,-0.57722133,-0.5309564,-0.4355903,-0.322424,-0.14612123,-0.3396074,-0.1061718,-0.27093256,-0.54487693,-0.00026179224,-0.2409781,-0.12610528,-0.10993159,-0.2756503,-0.19773772,-0.37179744,-0.45311186,-0.52060103,-0.6036179,-0.36967173,-0.57325286,-0.5658088,-0.6738946,-0.7386894,-0.66373444,-0.7780573,-0.8405298,-0.9650141,-0.9132293,-0.8529949,-0.9791502,-1.1130878,-1.1605434,-0.9786393,-1.1758262,-1.1810514,-1.0344511,-1.0802581,-1.2430754,-0.9854273,-1.1790087,-1.4759003,-1.0611986,-0.98175526,-0.9017865,-0.95629895,-0.7628168,-0.9398964,-0.9365663,-0.780801,-0.7400757,-0.43721586,-0.6020429,-0.2976935,-0.44917005,-0.36128345,-0.56563264,-0.22584152,-0.27109426,-0.22165866,-0.3175977,0.028626097,-0.23347677,-0.053400893,-0.073654845,-0.04981635,-0.063434415,-0.168073,0.19346122,-0.04290632,-0.20897049,-0.16150142,-0.10909295,-0.16550592,0.15233405,-0.107662804,0.14083156,0
